E=900.00000000000000     
    6.40   0.98637E+01   0.10368E-05 
    6.50   0.90774E+01   0.10696E-05 
    6.60   0.83590E+01   0.11030E-05 
    6.70   0.77020E+01   0.11369E-05 
    6.80   0.71006E+01   0.11712E-05 
    6.90   0.65497E+01   0.12061E-05 
    7.00   0.60446E+01   0.12416E-05 
    7.10   0.55812E+01   0.12775E-05 
    7.20   0.51558E+01   0.13140E-05 
    7.30   0.47648E+01   0.13510E-05 
    7.40   0.44054E+01   0.13885E-05 
    7.50   0.40747E+01   0.14265E-05 
    7.60   0.37703E+01   0.14651E-05 
    7.70   0.34899E+01   0.15041E-05 
    7.80   0.32315E+01   0.15437E-05 
    7.90   0.29932E+01   0.15839E-05 
    8.00   0.27733E+01   0.16245E-05 
    8.10   0.25703E+01   0.16657E-05 
    8.20   0.23829E+01   0.17074E-05 
    8.30   0.22097E+01   0.17496E-05 
    8.40   0.20496E+01   0.17923E-05 
    8.50   0.19016E+01   0.18356E-05 
    8.60   0.17646E+01   0.18794E-05 
    8.70   0.16378E+01   0.19237E-05 
    8.80   0.15205E+01   0.19686E-05 
    8.90   0.14118E+01   0.20140E-05 
    9.00   0.13111E+01   0.20599E-05 
    9.10   0.12178E+01   0.21063E-05 
    9.20   0.11313E+01   0.21533E-05 
    9.30   0.10511E+01   0.22008E-05 
    9.40   0.97664E+00   0.22488E-05 
    9.50   0.90761E+00   0.22974E-05 
    9.60   0.84355E+00   0.23465E-05 
    9.70   0.78408E+00   0.23961E-05 
    9.80   0.72887E+00   0.24463E-05 
    9.90   0.67759E+00   0.24970E-05 
   10.00   0.62997E+00   0.25482E-05 
E=1050.00000000000000
   3.00   0.37438E+03   0.21021E-06
   3.10   0.32533E+03   0.22450E-06
   3.20   0.28381E+03   0.23927E-06
   3.30   0.24848E+03   0.25451E-06
   3.40   0.21828E+03   0.27021E-06
   3.50   0.19236E+03   0.28640E-06
   3.60   0.17001E+03   0.30305E-06
   3.70   0.15068E+03   0.32017E-06
   3.80   0.13390E+03   0.33777E-06
   3.90   0.11928E+03   0.35584E-06
   4.00   0.10651E+03   0.37438E-06
   4.10   0.95311E+02   0.39340E-06
   4.20   0.85467E+02   0.41288E-06
   4.30   0.76790E+02   0.43284E-06
   4.40   0.69123E+02   0.45328E-06
   4.50   0.62330E+02   0.47419E-06
   4.60   0.56299E+02   0.49557E-06
   4.70   0.50933E+02   0.51743E-06
   4.80   0.46147E+02   0.53976E-06
   4.90   0.41871E+02   0.56257E-06
   5.00   0.38042E+02   0.58585E-06
   5.10   0.34609E+02   0.60961E-06
   5.20   0.31524E+02   0.63384E-06
   5.30   0.28748E+02   0.65855E-06
   5.40   0.26246E+02   0.68374E-06
   5.50   0.23987E+02   0.70940E-06
   5.60   0.21945E+02   0.73554E-06
   5.70   0.20096E+02   0.76215E-06
   5.80   0.18420E+02   0.78925E-06
   5.90   0.16899E+02   0.81682E-06
   6.00   0.15516E+02   0.84487E-06
   6.10   0.14258E+02   0.87340E-06
   6.20   0.13112E+02   0.90241E-06
   6.30   0.12067E+02   0.93189E-06
   6.40   0.11113E+02   0.96186E-06
   6.50   0.10242E+02   0.99230E-06
   6.60   0.94445E+01   0.10232E-05
   6.70   0.87147E+01   0.10546E-05
   6.80   0.80460E+01   0.10865E-05
   6.90   0.74328E+01   0.11189E-05
   7.00   0.68700E+01   0.11517E-05
   7.10   0.63530E+01   0.11851E-05
   7.20   0.58778E+01   0.12189E-05
   7.30   0.54407E+01   0.12532E-05
   7.40   0.50383E+01   0.12880E-05
   7.50   0.46676E+01   0.13232E-05
   7.60   0.43260E+01   0.13590E-05
   7.70   0.40109E+01   0.13952E-05
   7.80   0.37202E+01   0.14319E-05
   7.90   0.34517E+01   0.14691E-05
   8.00   0.32037E+01   0.15068E-05
   8.10   0.29744E+01   0.15450E-05
   8.20   0.27624E+01   0.15836E-05
   8.30   0.25662E+01   0.16228E-05
   8.40   0.23846E+01   0.16624E-05
   8.50   0.22164E+01   0.17025E-05
   8.60   0.20606E+01   0.17431E-05
   8.70   0.19162E+01   0.17842E-05
   8.80   0.17823E+01   0.18258E-05
   8.90   0.16581E+01   0.18679E-05
   9.00   0.15428E+01   0.19104E-05
   9.10   0.14358E+01   0.19535E-05
